Ulasan,Sentiment Score,Sentiment
lokasi dekat tugu muda paragon sangat ramai kalau weekend tempat penjualan tiket kurang banyak masuk beli tiket sangat antre,-19,negatif
bangunan ikonik kota atlas menjadi destinasi wajib berkunjung semarang letaknya berasa dijantung kota membuat mudah dijangkau bangunan khas peninggalan kolonial menjadi daya tarik sendiri menjadi khas deretan pintu pintu jumlahnya ratusan mungkin ribuan,-5,negatif
tempat sesuai cerita bangunan belanda sangat tua informasinya dibangun tahun pusat perkantoran perusahaan kereta api belanda bangunan juga menjadi saksi pertempuran besar perlawanan pejuang indonesia melawan belanda banyak yang meninggal dikuburkan didepan bangunan museum informasinya dipindahkan tuanya bangunan sejarah membuat hotel makin lengkap dijuluki hotel tua seram banyak kisah yang diceritakan penjaga bangunan sangat artistik bahan dindingnya dibuat bata khusus diimpor belanda jumlah pintu yang sangat banyak dijuluki lawang sewu dipandu pemandu berfoto ditempat pas verita menariknya sang pemandu selalu menceritakan cerita kaum astral disemua tempat berfoto kami selesai berfoto jangan lupa uji nyali mengunjungi basement seru mengerikan sedap,-42,negatif
memasuki gedung hampir berumur tahun aura magisnya sangat terasa maklum gedung sudah menjadi urban legend semarang sekitarnya secara fisik gedung tampak gagah dalamnya bersih terawat arsitektur khas nis berupa bangunan bergaya indisch lazim dijumpai semarang utara itu sayang sekali beberapa bagian gedung tidak dimasuki sedang dipugar ruangan bawah tanah lantai kabarnya dijadikan ruangan kantor perseroan terbatas kai daop semarang tidak mengurangi sisi artifisial keindahan bangunan lawas,-13,negatif
gedung lawang sewu meskipun disebut lawang sewu seribu pintu jumlah pintunya mencapai seribu karena banyaknya pintu jadi disebut lawang sewu peninggalan kolonial belanda masih terjaga baik,-8,negatif
image seram tidak kelihatan siang hari arsitektur eropa sangat bagus seharusnya dipelihara obyek wisata bagus untuk kota semarang senang mengujungi tempat pada liburan tahun,-21,negatif
bangunan lama terawat banyak sekali pintunya wajar dikasih nama lawang sewu seribu pintu cerita mistis bangunan,-2,negatif
semarang biasanya orang orang bilang lawang sewu mesti malam hari kelihatan sensasinya bangunan lawang sewu kokoh bila malam lampu lampu membuat obyek foto untuk orang tertentu sensitif orang penakut mending pegi pagi sore saja untuk tiket masuk dibeli pintu masuk untuk parkir repot letaknya jauh untuk pintu keluarnya sekarang dari ujung jauh pintu masuk beberapa tahun lalu kesini pintu masuk keluar sama,-27,negatif
salah satu tempat wajib dikunjungi bila berkunjung bandung dekat obyek wisata diantaranya dago pasteur jalan riau,-24,negatif
gedung bersejarah di rawat baik sangat bersih tertata baik tiket masuk dapat menyaksikan sejarah perkeretaapian proses renovasi gedung lawang sewu fasilitas disini sangat lengkap termasuk ruang ibu menyusui,-9,negatif
kekurangan lahan parkir susah mencari tempat parkir harga tiket masuk tidak mahal juga pilihan tour guide lokal mengerti seluk beluk lawang sewu kesan pertama seram setelah masuk ternyata sangat mengagumkan memiliki banyak misteri nilai sejarah berharga menjadi salah satu destinasi direkomendasikan tamu luar kota ingin datang semarang,-35,negatif
lawang sewu tempat wisata sejarah mengenang jasa jasa pahlawan ditempat anda berekreasi keluarga tempat banyak tempat lapang anak bermain juga wisata dunia ditempat,-2,negatif
suasana tempo belanda kental aura mistis coba dihilangkan masih terasa sangat cocok wisata fotografi terjadi perdebatan dosen sejarah dan guide sedikit sejarah gedung lawang sewu dan tetap percaya cerita dosen,-20,negatif
salah satu gedung bersejarah kota semarang gedung memiliki banyak jendela khas gedung tua eropa lokasi selalu ramai kunjungi masyarakat lokal berbagai usia apabila berkunjung alangkah baiknya membawa kendaraan parkir sangat terbatas,-11,negatif
minggu lalu jalan jalan kota semarang tepatnya lawang sewe wah hebat orang belanda membuat bangunan pintu informasi guidenya dibawa keliling bangunan megah kokok lantai bawah hingga atas yang semua befungsi drainase yang sangat dipikirkan lt atas yang jelas bangunan sejarah yang luar biasa patut diliat merupakan cagar budaya anak anak kamipun samgat suka,-27,negatif
dijaga kelestariannya peninggalan belanda yang penuh arti masing masing gedung punya fungsinya sayang tidak ke lantai basement karena sedang dipugar,-2,negatif
gedung peninggalan belanda milik perseroan terbatas kereta api indonesia gedung ini sangat besar luas ruangannya banyak kosong museum dalam area gedung lawang sewu,6,positif
kemari november menghadiri acara ikatan arsitek indonesia lawangsewu merupakan gedung bersejarah nilai arsitektur tinggi lawangsewu berarti jendela gedung memang banyak sekali jendelanya konon katanya gedung sangat angker dihuni hantu terutama bagian basement nya,-8,negatif
sana malam jadi nya gelap mau foto foto tempat nya tidak se serem orang bilang tadi nya merupakan museum kereta api,-15,negatif
tiket masuk ribu dewasa lingkungan tertata rapi bersih bangunan terpelihara baik berkunjung pagi hari ingin uji nyali sini malam hari terdapat penjara bawah tanah loteng diatas bangunan ruang dansa saksi bisu kekejaman tentara jepang lokasi dipinggir jalan raya terlalu jauh stasiun kereta api ada semarang jangan lupa mampir ke lawang sewu,-28,negatif
menyebut nama lawang sewu pertama kali muncul dipikiranku kata seram lawang sewu merupakan salah satu gedung tua kota semarang warga semarang jujur aku baru sekali datang kesana itupun menemani sepupu datang luar kota memasuki area lawang sewu akan dikenakan biaya masuk memasuki area lawang sewu kesan horror selama aku bayangkan langsung lenyap seketika situasi ramai bangunan terawat cukup bersih banyak event sering diselenggarakan disana menjadikan kesan seram langsung sirna kebetulan pas aku kesana pas tidak musim liburan jadi suasana cukup nyaman foto foto dispot terbaik photo bomb pengunjung puas rasanya bisa mengunjungi salah satu bangunan peninggalan jaman penjajahan desain begitu indah,-45,negatif
salah satu icon kota semarang menjadi daya tarik wisatawan menambah nilai wisata mistisnya kunjungilah dimnalam hari pastikan jantung kamu dag dig dug itu lawang sewu tidak cuma bangunan pemerintahan belanda lawang sewu beralih menjadi penjara paling kejam masa penjajahan jepang,-12,negatif
lawang sewu tempat untuyk memikmati kemegahan jaman banyak spot menarik diexplore baik kamera maupun mata tempat cukup nyaman setelah direnovasi sangat direkomendasi dikunjungi,-16,negatif
ketiga kalinya datang lawang sewu tidak pernah bosen karena saja yang baru meskipun tidak pembangunan baru lokasi tapi yang dimaksud ada yang baru tempat yang dahulu tertutup rapat terkunci sekarang ada sebagian yang dibuka jadi tambah banyak lorong lorongnya kalau yang suka fotografi arsitektur senang tempat,-1,negatif
sesuai namanya lawang sewu gedung tua memang punya banyak pintu dijamin bingung masuk keluar lewat mana apabila tidak pemandu papan penunjuk jalan main labirin dimana mana pintu saling terhubung lokasinya pas tengah kota semarang halamannya luas bahkan untuk acara konser walaupun ada perbaikan disana sini kesan mistis kental di bumbui mitos kisah kisah sudah beredar kalau mau uji nyali malam malam kesini sendirian pas pengunjung sepi masuk lorong bawah tanah dijamin merinding,-6,negatif
kalau mau wisata nuansa jaman dahulu gedung lawang sewu jadi alternative uji nyali ayo buktikan nyali mau sini,8,positif
pengalaman unik sekaligus menyenangkan untuk pertama kalinya melihat bangun seunik depan mata benar benar perjalanan menarik mengandung unsur mistik luar biasa i mengelilingi lokasi terdapat di dalam gedung sangat menyenangkan melihat bangunan indah penuh sensasi misterius mungkin apabila mengunjungi malam hari sensasi akan semakin luar biasa hebatnya terasa memicu adrenalin dibalik semuanya merasa terkesima jejak sejarah perkeretaapian dimiliki lawang sewu ini mulai sejarah adanya stasiun jakarta sekitarnya hingga rute kereta api dahulu pernah dan sekarang punah,-68,negatif
sedikit menyeramkan namanya so far so bagus namyanya lawang sewu artinya banyak pintu gedung tua tapi terawat sayang lahan parkir mobil susah,-8,negatif
berasa kota semarang lengkap mengunjungi bangunan tua mempesona tengah kota semarang bernama lawang sewu bangunan telah memiliki renovasi menghilangkan khas bangunan tua menambah keindahan kesempurnaan bangunan tua berbeda dibuka umum bangunan sangat memberi kesan seram angker kesan berubah menjadi tempat indah berselfie ria disarankan datang mengunjungi gedung menggunakan pakaian jaman agar hasil jepretan berselfie menjadi lebih sempurna serasa hidup zaman ruang bawah tanah pernah kunjungi sebelum dibuka umum ini ditutup tidak diperbolehkan pengunjung mengendarai mobil sedikit mengalami kesulitan untuk parkir lawang sewu tidak memiliki parkiran harus diparkir sekitar lawang sewu saat itu parkir pinggir kali jalan umum sewa tarif parkir liar lumayan mahal rp menggunakan karcis parkir,-80,negatif
lawang sewu cocok wisata malam anda berkunjung kekota semarang aksesnya sangat mudah dijangkau teeletak kawasan tugu muda semarang,-9,negatif
lawang sewu kalau diartikan bahasa indonesia artinya seribu pintu yap sesuai namanya bangunan peninggalan belanda mimang punya banyak pintu jujur belum pernah ngitung general tidak dipakai kantor kereta api jaman belanda dibawahnya terowongan nyambung rsup karyadi juga penjara bawah tanah tahanan jaman haya jaja sekarang sudah tidak lihat penjara bawah tanah tersebut lokasinya depan bunderan tugu muda bangunan katana sih spooky hihihihihi,-14,negatif
awal nya semoat ragu buat masuk karena denger cerita tempat apalagi datang malam hari saya hamil muda banyak yang menyaran akan tidak masuk karena kurang yakin hubungan nya sama kehamilan bertanya sama petugas kalau baik baik jadi putuskan masuk pada penasaran tempat bersih terawat lokasi strategis karena banyak yang tahu jadi gampang bertanya,-37,negatif
awal nya cukup takut masuk karena cerita mistis yang dengar sana malam hari hamil muda jadi banyak yang menyaran akan jangan masuk karena suami yakin hanya cerita mitos tidak hubungan nya kehamilan bertanya sih ke petugas kalau aman ya akhir nya masuk pada penasaran tempat nya strategis karena memang sangat terkenal jadi mudah kalau kita bertanya tempat bersih dan terawat buat kamar mandi luar gedung kondisi nya bagaimana saya tidak berani masuk,-49,negatif
tempat benar benar istimewa bila dilihat lokasi kualitas bangunan kebersihannya bekas bangunan belanda sekarang menjadi museum kereta api menjadi obyek wisata saya berkunjung cukup banyak wisatawan luar kota ikut menikmati bangunan rata rata penasaran tergiang ngiang uji nyali acara tv beberapa tahun lalu konon terdapat penjara bawah tanah gelap total tanpa ventilasi sangat lembab tempat ini biasanya disukai makhluk dimensi terdapat pemandu tarif jasa rp bisa mendapatkan pengalaman penuh dan cerita sejarah ada,-79,negatif
nonton film mister tukul jalan jalan lawang sewu aku jadi kepengin main lawang sewu alhamdulillah terwujud disana hitung lawangnya ampunn tidak hitung wkwkwk setelah jelaskan tour guide pintu gedung lawang sewu memang banyak tidak pintu saja sebutannya cerita mistik terjadi sejarahnya membuat aku semakin penasaran di ajak ruangan paling atas uh mantap pokoknya bagus sekali beljar kesejarah lawang sewu mengenang pejuang bangsa indonesia,-18,negatif
salah satu tempat wajib kunjungi apabila semarang malam hari lebih seru dikunjungi suasana ada lebih terasa mistis bagian yang saya horor lorong pintu bawah tanah melihatnya sudah membuat merinding,-27,negatif
kesini bersama anak anak tidak mau masuk mau duduk taman depannya entah akhirnya bayar tiket sia,-12,negatif
terlalu asyik mengagumi nuansa romantisme masa silam sejarah ular besi melingkari pulau jawa berbagai koleksi disajikan gedung kuno langsung tenggelam keindahan arsitektur jaman keemasan penjajahan londo tanah jawa masih tertinggal kukuh gedung penu misteri mistis daann hasilnya saya lupa menghitung berapa jumlah sebenarnya daur pintu tertempel sekujur dinding bangunan megah padahal niat awal saya mengunjungi gedung lawang sewu cuma sekadar mau membuktikan benarkah jumlah pintunya seribu unit jangan jangan jumlah pintunya seribu unit termasuk pintu gerbang pintu hati ah sungguh kegagalan besar perjalanan kota loenpia,-52,negatif
terlalu horor siang hari banyak pengunjung sering dilakukan pameran bagus bangunannya terawat saat berkunjung beberapa tempat proses pemugaran,-13,negatif
gedung lawang sewu merupakan kantor pusat perusahaan kereta api swasta zaman hindia belanda pertama kali membangun jalur kereta api indonesia gedung berlokasi persis damping tugu muda tiket masuk orang dewasa sebesar rp orang sayang wisata bawah tanah ditiadakan sementara waktu sedang dilakukan renovasi beberapa ruangan dijadikan ruang pamer menampilkan miniatur kereta api berbagai peralatan perkeretaapian foto film sejarah perkembangan kereta api kalau lebih seru sarankan menyewa pemandu anda lebih tahu cerita dibalik objek pamer terdapat banyak ruangan dibiarkan kosong dibuka pencinta selfie terdapat banyak spot instagrammable pula fasilitas musholla toilet pengunjung salut pengelola gedung karena taman terlihat rapi relatif bersih sampah,-58,negatif
semarang wajib ke lawang sewu salah satu icon kota semarang htm rp kita menjelajah kesemua ruangan bagus didatangi malam pagi hari terletak dipusat kota,-12,negatif
mengunjungi lawang sewu kita belajar sejarah perkereta apian indonesia khusus nya semarang,2,positif
bangunan bersejarah yang memiliki daya tarik tersendiri lokasi tengah kota tiket masuknya cuma ribu tempat wajib kunjungi kalau ke semarang,-3,negatif
semarang kalau kesini kalian mencoba berkunjung ke sini seribu pintu hehe menarik lihat perkembangan kereta api indonesia,-7,negatif
banyak orang menilai tempat memiliki kesan mistis menurut tempat bahkan sangat sejuk nyaman bersantai bangunan bersejarahnya unik indah memiliki galeri memamerkan informasi mengenai kereta api indonesia,-14,negatif
